,ID,Name,Review text
698,97,rubina A.,Both Acha phone hai tanks seller thanks daraz colour b outstanding hai use main behtreen use k bàad view dy rahe thanks again
699,97,Mehboob U.,"very positive approach and was as I ordered and mobile is working good. very happy to have that thans to retailer and also to daraz. as per my expectations fingerprints senser and fast charging not available. my suggestion is to please write all specifications on ad. Dex tracking number is not working on website but phone was delivered on very 1st of expected dates between 18 July to 21 July and received on 18th of July. was surprised and happy. good response front retailer on every chat but very poor or no response from daraz chat. due to daraz no response and tracking ID status not available on website, I was afraid and confused and wanted to cancel my order if not reached on 18th of July but was surprised to have that. please improve response to have good customer experience. Thank you"
700,97,MATTI U.,It's really good 👍 Original Samsung product with best hardware and software nice screen panel and camera also According to price it is the best mobile from a brand In one sentence It is value for money device
701,97,F***.,"Well packed, with seal pack box. With charger."
702,97,rubina A.,Both Acha phone hai tanks seller thanks daraz colour b outstanding hai use main behtreen use k bàad view dy rahe thanks again
703,97,MATTI U.,It's really good 👍 Original Samsung product with best hardware and software nice screen panel and camera also According to price it is the best mobile from a brand In one sentence It is value for money device
704,97,M. U.,"💯 % original product, 1 year online warranty"
705,97,Saqlain A.,Very nice. Same as described thnx to daraz and seller
706,97,khurram S.,IT was Nice and origional product .... great saving. Thanks Daraz
707,98,Kashif I.,Nice product. Supplier is supportive. But not satidfied with the delivery which was very late
708,98,Mohammad S.,Box quality and phone quality was 5/5 and seller is very nice delivery was before the given date 22 Nov and I received it today 19 Nov thanks daraz and this seller until now I didn't find any issue on this phone I will keep u guys updated I hope i find no I issue good luck to the seller 🫰may Allah give u success🏆💪 and this phone has bypass and reverse charging option also ❤️‍🔥❤️‍🔥❤️‍🔥
709,98,S***.,We are satisfied this product and fast dekiwary
710,99,Muhammad A.,Aoa Jaisa bola waisa he mobile mila bohat khushi howi seller bi bohat cooperative ha jo color kaha wohi bheja thx seller market rate se kam pr mila zbrdst shabash
711,99,3***6,Highly recommended beautiful Mobile thank you seller 😍
712,99,Zain N.,Color was different than I order. I ordered purple but got black. The box of phone was already opened. Bad experience.
713,99,Kashif N.,Excellent to received parcel safe anf quickly .
714,99,*******940,the phone is good and service is excellent muja urgent chai tha so mena Ina Bata yeh muja jaldi chai hai so 3 din ma mobile Mera pass tha so thanks
715,99,3***6,packing bohot achi thi or fast delivery thi. mobile condition pinpack he with charger and warranty card. thanks
716,99,3***6,Highly recommended beautiful Mobile thank you seller 😍
717,99,fawad,MashaAllah bht acha phone hai seller bi acha hai bs TCS walon ne delivery delay ki fsd ki bajay jhang city bej dia parcel.TCs ko improvement ki zarorat hai is sy best Pakistan post hai i think.thanks saller and daraz
718,99,Syed A.,PTA approved and original mbl but handfree not available in box.delivered very fast
719,101,Khawar S.,repacked and used phone sold by this seller۔ no response on complaints۔ don't know that phone may be refurbished۔
720,102,M***.,I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz
721,103,Imran A.,"السلامُ علیکم, I received original Mobile with fast delivery, Packing achi thi, bubble wrapped, Thanks to seller and very thankful to DARAZ. purchase with a good discount in 11.11. BOHAT ACHA MOBILE HY, Jo colour bola tha wo hi aya hy with all accessories, like pouch, protective glass, charger C-type, and data cable, sim ejector pin, warranty Card."
722,103,Hamza K.,Excellent product. Same as shown in add. Fastest delivery ever. Highly recommended this seller.
723,103,Javed I.,"Thank you, same as shown in the picture and fast delivery. Honest buyer recommended."
724,103,Malik A.,Fast Delivery ❤️ cooperative seller ❤️ bht achi packging mein mila bht shukriya i like this store recommended
725,103,Nabeel C.,"Superb service, extremely reliable, highly recommended.... Of any body want to buy a mobile do trust and free from all tension. Only Alsaeed Communication can gave me all the things together, Quality service, quality product, quality packing, quality discount and quality delivery. Thanks this store .."
726,103,M. I.,"The seller was very cooperative. Also, mobile phone is good and value for money. I am satisfied with it's performance."
727,103,Hassan,"I recently purchased a mobile from ALSAEED COMMUNICATION, and I'm quite satisfied with my purchase. The product arrived in good condition, and it meets my expectations. Overall, a great shopping experience."
728,103,3***3,Alhamdulillah for my decision for this wonderful device thankyou AlSaeed Communication for timely delivered to me.
729,103,TalhaNazir,genuine product thanks seller for this amazing product
730,104,Haroon S.,mobile was box packed and looks very good.. let's see it's durability
731,104,Ahmad A.,Mashallah Buht hi Achi parking he or delivery bhi fast hoi or seller ka response bhi buht acha Raha thank you.🌹
732,104,fatima A.,totally satisfied with the service
733,105,ather I.,perfectly packed and quickly deliver good device same as shown
734,105,****9,highly recommended buht Acha mobile hay delivery b on time hay
735,106,M. U.,Quality is Good 👍 I like the product Receive On time Receive Before Delivery time
736,106,irfan,excellent💯👍 results
737,107,Ahmad M.,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙
738,107,SHAHID A.,excellent mobile with brand name on this price with 2 years security warranty. 👍
739,107,Muhammad A.,Best mobile in this price. Big screen he. Nicely raped by seller. Recommended for midrange persons.
740,107,Ahmad M.,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙
741,107,Shabbir A.,"excellent,Jo order keya tha wohe mla or delivery in time. Nokia c31 acha mobile ha but camera itna khas nh ha tuch slow ha bs battery zabardust ha agr Kise NY camera k leye Lena ha to Bhaie logooo na Lena ......"
742,107,Ihsan E.,"I am giving review after 2 month use. facing no issue with the device. never hang. good speed, nice camera shoots and good battery timing. connectivity is excellent. in this price range its highly recommended from me"
743,107,SHAHID A.,excellent mobile with brand name on this price with 2 years security warranty. 👍
744,107,Iftikhar M.,This is the 8th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!
745,107,Iftikhar M.,This is the 7th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!
746,109,Muhammad T.,excellent product. recieved within a week.. thank you Daraz and Seller
747,109,Shoaib J.,Delivery in 2 days & remarks 10/10
748,109,Ruman R.,I greet such honest trader because of delivery at time and geniune product.Infinite thanks.May Allah you live long and progress by leaps and bounds.
749,109,A***.,Good seller best products sell number 1 quality Good bless you
750,109,guest,product quality is so good 👍🏻 highly recommend 🥰
751,109,Shahbaz K.,fast delivery and complete pack order
752,109,Zubair A.,good Srves
753,109,3***6,
754,109,Ghulam R.,
755,110,Muhammad I.,seller is very cooperative and well manner. I will recommend. I have received techno spark 10 pro same as I ordered. I will give him five star because I requested him to deliver the mobile as soon as possible and he did the same I have received my parcel in 2 days only . I loved to buy again from him. thanks
756,110,Hina F.,Today I received my ordar 1st ko ordar kiya tha. 3 days mai recive hogya jaisa dekha tha waisa ge aya color ja issue tha tu seller nai contact kiya I appreciated hus effort set sach m bht acha hy
757,110,sidra K.,Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much
758,110,sidra K.,Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much
759,110,neda W.,allhamdullillah bht acha cell phone h love it
760,110,Nadeem I.,"What a service provided by the seller, excellent service quality and excellent delivery. I ordered the product and received the product very next day, amazing. Very cooperative seller. Thanks Ali Communication (Khanewal) Thanks Daraz"
761,110,3***5,"The quality of the mobile is good, seller is very cooperative. Recommend to buy from this seller. Thanks Daraz"
762,110,Jazil K.,Seller was good.I got my parcel before time.Product is genuine and packing was so good.Value for money product.It's really worth it.Thank you Ali Communication ❤️
763,110,Imran K.,looks excellent smart phone.👍
764,111,Waseem S.,Received original product. Delivery time was also good. overall good experience
765,111,A***.,Perfect and genuine!
766,111,Shahid K.,Thank u draz 🥺
767,112,Hassan M.,Zbrdst......Same as mentioned......Full Paisa Wasool Trusted Seller
768,112,zubair K.,good mobile price itel s23 only draz pk
769,112,Aftab A.,very good mobile in economical price. the same product received which was ordered. we appreciate timely delivery.
770,113,Muhammad A.,"Excellent service, quickest delivery with in 36 hours and fabulous product with safe packing"
771,113,umer,Mobile bht acha hai orignal hai use mein bht he acha hai camre ka result bht kaml hai or darz ny packing bht achi ki the
772,113,Sarfraz A.,"Value of money, Genuine product,"
773,115,Tayyab A.,Good thing for me.
774,115,Basharat A.,"Both Aala cell phone hey. 3rd set purchase from same vendor, vendor b boht coaprative hey, delivery very fast.thanks to Daraz"
775,115,Basharat A.,"very good Mobile 2nd set purchase from same seller, very good seller, thanks to draz"
776,115,Basharat A.,"very good Mobile 2nd set purchase from same seller, very good seller, thanks to draz"
777,115,Tayyab A.,Good thing for me.
778,115,Basharat A.,"Asha Cell phone hey, Seller b asha 👋👋👋😊😊😊 thanks to Daraz and Seller"
779,115,Basharat A.,"Both Asha Mobile hey , seller b Asha hey Thanks Draz"
780,115,Muhammad A.,Alhamdulillah Great Experience with Daraz 😍 Everything is Perfect 👍 very fast delivery 🚚 with in 48 hours placing oder am really very inspire with your services 👍
781,115,Basharat A.,"very nice phone, thanks to seller and Daraz"
782,116,0***0,Excellent product
783,116,Naeem I.,phone received but it's repacked and there is no warranty card inside the box. The response from seller is very pathetic as well.
784,116,3***6,"Phone arrived on time & undamaged parcel. Product is as described, and PTA approved."
785,117,3***3,Very thankful Daraz and seller product recive original and same as pics Thanks
786,117,waqas B.,Good product in this price. very sleek and smart design
787,117,Waleed K.,I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.
788,118,Muhammad I.,#11.11 lush phone hai
789,118,3***1,good
790,119,Bakhtawar S.,The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.
791,119,Faisal A.,Alhumdulillah Thank you Seller and Daraz
792,119,Asfand A.,the product is same as shown price was higher than market price but it's good and same as shown recommend 👍❤😊
793,120,Raeessagar,mashallah bohat pyara mobile phone hai charj 5.0 zabadat hai
794,120,Maniha A.,very amazing product 👏😄
795,120,aziz A.,
796,121,Atif N.,genuine product with huge discount at Daraz 11.11 offer
797,122,Altaf H.,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا
798,122,Fahad H.,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order.."
799,124,Ghazia R.,"Amazing, delivered on time and quality is amazing"
800,125,Salman T.,"I purchased mobiles before from this seller. Best seller on daraz and trustworthy. I got the order the very next day. The original genuine pin packed mobile received, unboxed the mobile by myself. Again got satisfied with their service and package."
801,125,Syed N.,Received very fast. in very good packing. satisfied and recomended
802,125,Yasir I.,Thanks 😊 Excellent Presentation 👏
803,126,3***4,"Beautiful,fantastic easy to use fast charging"
804,127,Abubakar M.,"Just received didn’t open yet, Took 16 days to deliver. Daraz had no idea and could not help at all. Somebody should pay for this delay."
805,127,Omair,The product received well packed and within timeline. Comes with e-warranty so nothing to worry about. Nice n cooperative seller.
806,127,Syed O.,#11.11 Very good phone set.. recommended
807,129,abdullah Z.,"Genuine product, company sealed. I recommend this seller"
808,130,MUHAMMAD W.,Nice same as description no fault but invoice bill or warranty card is not included how I claim my mobile and resealed box
809,130,*******886,Alhamdulillah overall mobile is good as shown pin pack and given what they showed...just a little confusion about the warranty of the phone as I know that now E-warranty is there but how I check the warranty of my phone as there is only a book on which warranty card is written should I check it on Xiaomi official E warranty website?? And one thing more for seller there is no PTA approval sticker mention on box nor there is any thing regarding PTA approval in the box but I checked for my confirmation it is approved but you have to mention this on the box also.... now E-warranty is expired or may this phone is a without warranty phone so why you wrote that 1 year brand warranty????
810,130,3***5,Received brand new phone. same as shown in pictures
811,130,3***5,Received brand new phone. same as shown in pictures
812,130,0***2,highly recommended. fast dilevery. thanks draz
813,130,S***.,"Even though my Option was sold out, the seller quickly called us and changed our order, so that the delivery wouldn't be delayed. The phone itself is really good for this price and looks very nice."
814,130,ubaid,"very nice product,so elegant just looking like a WOW 😍"
815,130,Sher Z.,Farad use mobile bhaja ha Touch kharab panel change refurnish mobile
816,130,Rizwan B.,Veru good phone in this price range. Recommend to all
817,131,Syed H.,"#11.11 i am very existed and happy, unbelievable delivery time👏, while a quality same as shown on daraz app store. I will highly recommended the seller. thank you 😊 for supplier’s and daraz."
818,131,Muhammad S.,Great Mobile.
819,132,Talal F.,"waited for Redmi Note 12 Pro's release at Xiaomi official store, but found no confirmation. Opted for this seller, initially seeking grey, only white and blue were available. Seller was kind & arranged the grey variant. Grateful for their responsiveness and a quick 2-day delivery, increased trust in Daraz with upfront debit card payment. arrived properly sealed, PTA approved. Impressed by fast charging, phone responsiveness, clear call quality, and excellent camera results. Highly recommended 😇"
820,132,Kashif A.,"100 % Genuine Product , Too fast delivery by seller , Fast seller response perfectly packed by daraz I really enjoy the super fast and safe delivery by daraz Thanks Daraz Thanks sid sad communication seller"
821,132,irfan R.,"i ordered Black one, but i got white one which is beautiful. The product is pin packed, original packing and safe package, fresh and decent pricing range. The Vendor is very responsive and loyal. I have a wonderful experience and definitely I will purchase more in future."
822,132,3***3,"Brand new packed phone. Delivery was a bit slow but reasonable, received in 3 days. Value for money. PTA verified phone."
823,132,Haider J.,Super Sonic fast Delivery from Seller. I just asked him that i need it fast and he keep his promise and delivered it on time. Other than that white colour is so much classic. Recommended Seller
824,132,Muhammad N.,Very Good response from seller and received with in 2 days. Just waiting for Warranty check from website as guide from seller.
825,132,Muhammad A.,Excellent Product and very fast delivery.
826,132,Hasnain,Bht he zabrdast service the just 2 days mah phone mil gya tha aur phone 100% geniun hai aur pta approved with 1 year officail warranty hai recommended seller...sorry k mene pics nai banae while opening nai to share kr deta
827,132,Haneef J.,"What a wonderful and fast delivery and 100% original product, inshallah if I need any mobile again I will buy from this seller. Thank you so much for DARAZ and Seller"
828,133,A***.,"#11.11 Phone received on 4th day. Package was roughly handled. Very ordinary packing by seller even after repeated requests, he just wrapped it and sent. Leopard is always poor, box edges have become rounded due to mishandling. Luckily phone is safe and working. Mobile is perfect in every aspect. Alhumdulillah"
829,133,*******090,it's worth its price. Quick delivery and good service by the dealer
830,133,Aamir M.,Genuine Products. Thanks #11.11
831,134,Farooq A.,Fast and furious type delivery service. I received original product. highly recommended to this saler.
832,135,Waqar M.,"good hai, body achi hai performance b achi hai but camera result guzare laik hai"
833,135,Muhammad T.,Thank you so much😊 amazing product Thanks daraz🥰
834,135,Rao K.,good product nice mobile in this price.good expiries. seller very nice man. thanks draz.
835,136,Mahmood H.,"seller ne repack kar ke mobile diya he, jese hi mujhe mobile mila to mene check kiya ye 11 November se active he. Very much disappointed by the seller and by Daraz too, that Daraz is allowing such deceivers. lastly, the phone is without warranty"
836,136,Zeeshan,👍🏻👍🏻
837,136,Arsalan Z.,
838,137,Syed W.,A very good phone with all quality features at a reasonable price. With 50 megapixels AI camera and internal memory of 128gb you can get 4 +4 gb Ram.. The packing was fine the delivery is fast with quality service. Recommend this product and Thankyou DARAZ for provision of quality items fastly.
839,137,N***.,Good product in the price range
840,137,F***n,
841,138,Muhammad H.,"Value for Money, with a renowned brand name"
842,138,Atif N.,Good product with huge discount at Daraz 11.11
843,140,Mushtaq H.,both hi acha products Hy Jo cheez dikhai gae Hy wo hi hy
844,140,Syed I.,good quality mobile recommended
845,140,zaman,Delivered on time.....Sealed dabba pack mobile
846,141,Faizan H.,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz
847,141,Muhammad N.,Original Product same as shown Recommended
848,142,Ahmad H.,#11.11 Pin packed phone received in good condition. Bought with discount on 11.11 sale.👍👍👍
849,142,Riaz C.,it reached me in 6 days. #1111
850,142,0***6,"mobile bohat acha ha but seller ki service achi ni ha order bohat ziada Late Mila ha or seller proper koi waja bi nai bataraha hota k Late Q horaha, jisny pahly order dia ha usko pahlay dispatch nai Kia"
851,143,D***.,Great product
852,143,Muhammad S.,Great product and arrived as mentioned. Didn't find a charging brick in the box but understand it would be probably Samsung not the seller
853,143,Prince D.,Mobil bot Acha hai sab ko bot pasand aya
854,144,*********82,bahot Acha mobile hai lekin bahot late service hai bahot Baki sab ok hai
855,144,3***4,The seller was good and so cooperative he sent me a seal pack phone The quality of the phone is 10/10. I will shop again. thanks
856,144,Muhammad S.,Product bilkul thk hai or bht achi hai baki main ny activation date wagaira abi check ni ki k pehky use huwa hai ya ni wo check kr k review update krun ga.
857,145,M***.,received the parcel in appropriate condition. price is good seller was coperative. color size and sleakness of the mobile is kamaal. i hope it would work fine.
858,145,Jehangir K.,"received well packed in perfect condition, overall very happy with my purchase and will be buying again"
859,145,Shazia R.,The mobile blacked out after 4 days. It is a fake product. The seller is not solving the problem. Don’t buy this is a big scam. The seller is very dishonest. It is Draz mall approved product and even the Mart is not copererating and taking any responsibility
860,146,Ahsan M.,Allhumdulliah satisfied.
861,147,SHAHID A.,gr8 service. Love u Daraz. Excellent packing and wonderful mobile. Delivery on time. Thanx DARAZ
862,147,AhmerMehmood,"doubtedly repacked mobile, i received my parcel yesterday but didn't unbox yet, first i will go to mobile market for confirmation if it is repacked piece then i will return it"
863,147,Najam A.,Repacked product . We cannot trust any one. Never recommending.
864,148,Haris F.,"Good Packing And Fast Delivery, Mob is Same As Shown. I'm satisfied from this seller (Shop-Tech Karachi). You shoud also buy from this seller🙂"
865,148,Affan K.,Seller was kind enough to inform that black color is not available... And on insistence he arranged the black color
866,148,Zahid H.,"Mobile buhat he piyara ha bilkul original ha seller b buhat cooperative ha. Highly recommended, thank you Daraz"
867,148,3***6,good experience 😊
868,148,Naeem A.,all ok good thanks for reply
869,148,Muhammad S.,Samsung Galaxy A13 good packing fast delivery original product
870,148,Tanzeel A.,over all very good... 10/10. bs color desired ni mila... recommended to all.
871,148,Zafar A.,"Product is very good and original made by Samsung. However, Daraz Delivery service wasn't up to the mark as they took 4 to 5 days to deliver this product."
872,148,cato G.,warranty card wasnt included but everythig was nee and ok
873,149,3***3,very good👍 phone📱
874,149,Haseeb A.,Amazing Thank You
875,149,Sajjad H.,very good mobile
876,150,Khalid H.,"I'm extremely satisfied with the mobile I ordered. The product is in great condition as shown on add, the service was excellent, and the delivery was incredibly fast, just two days after ordering. Thank you Daraz and Seller👍"
877,150,0***7,great seller.. fastest delivery...10/10 points for seller...Jo purchase kiya whi Aya...seller👍
878,150,Abdul M.,Pathetic supplier. Wrong color dispatch and Daraz people also not check product before pack in flyer very disappointed .
879,151,Sagheer S.,"Alhamdulillah, With in 3 day's I have received same mobile which was selected by online given pictures.it was my 1st purchase by daraz and found excellent service.thanks,"
880,151,Roshan A.,"satisfied, price slightly high than local market, as it may be logical, over all bravo experience"
881,151,S***.,Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....
882,151,Muhammad A.,Product received is the same as described also at a good price. The vendor is very cooperative and expedited the delivery. I am very much satisfied
883,151,Wasi U.,Got the phone its genuine and seller is also very cooperative.
884,151,Rana A.,DELIVERY WAS NORMAL RECEIVED IN 4 DAYS SELLER BARRA COPRATIVE HAI MERE HAR QUESTION KA ANSWER DEA PRODUCT IS REALLY AWESOME. IMPRESSED ALOT AND SUGGESTIVE SELLER. PHONE KI PIC NHI THEE ISLYE PASTA KI PIC LGA RHA HOO 😹
885,151,Dilshad A.,"The seller is very responsive. Product received on time. The seller sent the product through fast delivery service, received the very next day. Recommended."
886,151,Ayesha Y.,Bought this phone as a birthday present day gift for my mom. Good phone in good price. Couldn’t take any pictures but it was an easy set up and phone came quickly. Thanks to the seller
887,151,S***.,Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....
888,152,syed O.,Best mobile highly recommend this seller 😃 thanks to seller and daraz ...time se pehly mil gya mobile....😇
889,152,Amin L.,overall good experience
890,153,Naveedbaloch,i received my parsel and i am much more satified with seller and daraz products 🥰
891,155,A***.,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz"
892,155,Umer A.,received on time 👍
893,156,Syed M.,Satisfied!!! Original product & arrived on time.
894,156,Ahmed S.,everything is perfect full packet set and have a warranty as well
895,157,Ahsan K.,Received brand new and sealed. TCS delayed the process so much. Seller was good and sent the phone in blue color. Love it.
896,157,Hussain I.,"order well received, good seller excellent and professional"
897,158,Genuinely C.,"Amazing service, delivered next day of order confirmation. Good packaging. Charger, handsfree, warranty card was in the pack. Great experience"
898,158,3***8,Ma sha Allah buht acha mobile he delivery bhi time se meli. thanks siller and daraz.
899,158,Jawwad A.,original product.
900,158,Majeed S.,Mashallah ❤️ Great Shipping Service Very Good. Excellent.
901,158,maleeqa K.,MASHALLHA BHUTT ACHI CHEEZ AI HAIN same jasy pic my thi bhutt tension thi parcel ki but ALHAMDALLHA same aya hain box pack RECOMMEND
902,158,Atta U.,i received my package 2 days after placing order. packing was nice and item was same as i ordered. satisfied
903,158,0***7,Fast delivery 🚚 nice 👍🙂 good job
904,158,Akhlaq A.,Original Fresh PTA Approved. Original Packed mobile recieved. Fast Delievery💕
905,158,Muhammad M.,excellence performance and delivery is on time
906,159,3***5,very good experience 110% like
907,160,irfan U.,original product love it 😍😍 aik achi price mein set mil gya hai pin peak set aur seller bht acha hai. thumb up 👍👍
908,160,maryam Z.,received as described thank you so much
909,160,Usman C.,"Received my phone next day, Seller & delivery service is very quick"
910,161,Muhammad U.,Tecno spark 10C genuine mobile condition ok new piece i liked it very much
911,161,Salman S.,"Received on time the seller was very cooperative. originally requested green colour but due to unavailability from company, had to settle for blue."
912,161,عنایت ن.,excellent seller good cooperation timely delivered
913,162,3***5,Good Experience I have not compared price from market.
914,162,Muhammad F.,Highly recommended
915,163,Gohar I.,received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work
916,163,*******980,product was good but you need to work on communication other wise it's fine
917,163,Qaisar K.,I am satisfied customer
918,164,3***4,فون زیادہ سلم اور سمارٹ نہیں ہے وزن بھی زیادہ ہے ۔لیکن اس قیمت میں بہت اچھا فون ۔ڈیلر کی مجموعی سروس لاجواب تھی ۔صرف دو دن میں فون ہمارے ہاتھ میں تھا اور safe sound
919,164,Muhammad A.,zabardst mobile h. Time se pehly rcv hogaya h itni price mein bohat acha mobile h
920,164,A***.,Itni price meine boht hi acha phone ha thank you draz
921,167,Mehboob U.,outstanding. same as described very good response from seller and most important delivered before time as was stated 100% satisfied with quality and seller
922,167,3***1,it's my 4th order and everytime I got great response a sealed box pack mobile phone with fast delivery thank you daraz and also thank you to seller very high recommended seller
923,167,3***2,"good packing,nice mobile,Dealer is very coprative,"
